trial_id,stim_id,$block,$cond,congruent,$context,$text,$question,$short_context
119,20,NegativeMovie review,b,true,"The following excerpts are from movie critics writing about films they disliked. The critics are trying to express their negative feelings, which may range from strong distate to mild disapproval.",Here's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep.,NO_QUESTION,Move reviews where the reviewer disliked the movie.
124,2,NegativeMovie review,b,true,"The following excerpts are from movie critics writing about films they disliked. The critics are trying to express their negative feelings, which may range from strong distate to mild disapproval.",The film's few ideas are stretched to the point of evaporation; the whole central section is one big chase that seems to have no goal and no urgency.,NO_QUESTION,Move reviews where the reviewer disliked the movie.
92,29,NegativeMovie review,b,false,"The following excerpts are from movie critics writing about films they disliked. The critics are trying to express their negative feelings, which may range from strong distate to mild disapproval.",The movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in Hollywood's hastier productions.,The reviewer likely loved the movie.,Move reviews where the reviewer disliked the movie.
126,1,NegativeMovie review,b,true,"The following excerpts are from movie critics writing about films they disliked. The critics are trying to express their negative feelings, which may range from strong distate to mild disapproval.","It feels like an after-school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.",The reviewer had an extremely negative impression of the film.,Move reviews where the reviewer disliked the movie.
127,26,PositiveMovie review,b,true,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.",Candid and comfortable; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work.,NO_QUESTION,Movie reviews where the reviewer liked the movie.
130,42,PositiveMovie review,b,true,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.",The mesmerizing performances of the leads keep the film grounded and keep the audience riveted.,NO_QUESTION,Movie reviews where the reviewer liked the movie.
128,39,PositiveMovie review,b,true,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.","An entertaining, colorful, action-filled crime story with an intimate heart.",NO_QUESTION,Movie reviews where the reviewer liked the movie.
131,43,PositiveMovie review,b,true,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.","Although laced with humor and a few fanciful touches, the film is a refreshingly serious look at young women.",NO_QUESTION,Movie reviews where the reviewer liked the movie.
94,8,PositiveMovie review,b,false,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.","It's so mediocre, despite the dynamic duo on the marquee, that we just can't get no satisfaction.",NO_QUESTION,Movie reviews where the reviewer liked the movie.
129,44,PositiveMovie review,b,true,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.",One of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece.,It's not clear whether the reviewer feels positively or negatively about this movie.,Movie reviews where the reviewer liked the movie.
133,33,PositiveMovie review,b,true,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.","A densely constructed, highly referential film, and an audacious return to form that can comfortably sit among Jean-Luc Godard's finest work.",NO_QUESTION,Movie reviews where the reviewer liked the movie.
132,37,PositiveMovie review,b,true,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.","It's one of those baseball pictures where the hero is stoic, the wife is patient, the kids are as cute as all get-out and the odds against success are long enough to intimidate, but short enough to make a dream seem possible.",NO_QUESTION,Movie reviews where the reviewer liked the movie.
93,4,PositiveMovie review,b,false,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.","The movie, directed by Mick Jackson, leaves no cliche unturned, from the predictable plot to the characters straight out of central casting.",The reviewer seemed to have mixed emotions about the film.,Movie reviews where the reviewer liked the movie.
134,27,PositiveMovie review,b,true,"The following excerpts are from movie critics writing about films they enjoyed. The critics are trying to express their positive feelings, which may range from strong praise to lukewarm approval.",Few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands.,The reviewer seemed to have an extremely positive impression of the movie.,Movie reviews where the reviewer liked the movie.
141,61,PoliteTwitter,b,true,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.,Happy to share my new video preview with some of my local fav's!#compose #excitement @CBCMusic @Musicyyc  @CJSW @BreakOutWest @HifiClub,NO_QUESTION,Tweets written for professional purposes (either networking or customer service).
139,45,PoliteTwitter,b,true,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.,@RickHoffman_ And we are all so grateful for your perseverance! Happy Anniversary twin!,NO_QUESTION,Tweets written for professional purposes (either networking or customer service).
138,56,PoliteTwitter,b,true,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.,@svante - I'm fine with that! Care to give any feedback on what I SHOULD be using?,NO_QUESTION,Tweets written for professional purposes (either networking or customer service).
142,55,PoliteTwitter,b,true,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.,"@jonlovett All that said, you're hilarious and smart. Lovett or Leave It is brilliant. Please come do a live show in Florida!",The author of the tweet likely lives in Florida.,Tweets written for professional purposes (either networking or customer service).
135,63,PoliteTwitter,b,true,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.,I am really flattered and happy to hear those complements for my blog! You guys motivates me to write more for my blog. Thank you! sml,The author of the tweet has a blog.,Tweets written for professional purposes (either networking or customer service).
140,53,PoliteTwitter,b,true,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.,Thanks for the recent follow @discoverdelicio @johnmilley58 @OrbeauCustomer Happy to connect :) have a great Tuesday.,NO_QUESTION,Tweets written for professional purposes (either networking or customer service).
96,79,PoliteTwitter,b,false,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.,@AaronGoodwin your just a big kid at heart arnt you sweetie pie,NO_QUESTION,Tweets written for professional purposes (either networking or customer service).
137,46,PoliteTwitter,b,true,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.," @HighPerformanceMark, as far as I understand the pseudo code describes a path searching algorithm... so I'm trying to write a program that finds a Hamiltonian Path using the logic of the ""DNA Algorithm."" Am I on the wrong *track* here?",NO_QUESTION,Tweets written for professional purposes (either networking or customer service).
136,52,PoliteTwitter,b,true,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.,Hey Sai - I'm having trouble picturing it my head. Any chance you have a design or a sketch for it?,This person seems like a good coworker.,Tweets written for professional purposes (either networking or customer service).
95,72,PoliteTwitter,b,false,The following tweets were written by people who are trying to build their professional network or who are performing customer service. These people are trying to sound professional and polite.,@Delta.  Are you kidding?  Delayed from 7:30pm to 11:00 - only to cancel it because the pilot is overtime.,The author of the tweet is respectful.,Tweets written for professional purposes (either networking or customer service).
148,83,ImpoliteTwitter,b,true,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.",@swatatat pls don mind me using ur tweets repeatedly..me bored like hell with travel from last 7hrs..!!,NO_QUESTION,Rude or impolite tweets.
149,67,ImpoliteTwitter,b,true,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.",@mtailor 20% Better Than a Tailor? Least a tailor would know #navy vs. #blue. $500 and 4 weeks for an #innacurate suit?,NO_QUESTION,Rude or impolite tweets.
147,82,ImpoliteTwitter,b,true,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.",Dear #neighbors. Please shut up! We are trying to #study here. Thank you. #loud,The author of the tweet is likely a student.,Rude or impolite tweets.
146,81,ImpoliteTwitter,b,true,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.","@kevskiezzz But dw, only 2 days of you bullying me than you're going chiefly. BYE KEVIN! gonna miss you at some point.",NO_QUESTION,Rude or impolite tweets.
150,86,ImpoliteTwitter,b,true,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.",@Uber very disappointing that support has not responded to my email!! #bad #uber #service,NO_QUESTION,Rude or impolite tweets.
97,50,ImpoliteTwitter,b,false,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.",@marcdeacon_ Happy Birthday Marc have a good one! Xx,NO_QUESTION,Rude or impolite tweets.
144,84,ImpoliteTwitter,b,true,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.","@SteveBakerHW When it comes to CREDIBLE scare stories George Osbourne is crap, still at it I see.",The author of the tweet feels positively about George Osbourne.,Rude or impolite tweets.
143,69,ImpoliteTwitter,b,true,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.",@Ginoceno Great prediction bro! Nice optimism #FAKEFAN,The author of the tweet likely respects @Ginoceno,Rude or impolite tweets.
98,51,ImpoliteTwitter,b,false,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.","@apinknumjoo Hello, namjoo unnie! Welcome to paradox. i'm deeply sorry for the late greeting  Chaey is wishing you to have a pleasant +",NO_QUESTION,Rude or impolite tweets.
145,80,ImpoliteTwitter,b,true,"The following tweets were written by people who were feeling scornful, flippant, or otherwise discourteous towards another person. The writers are trying to express this feeling towards that other person in their tweets.",ughh they need to hurry up im hungry and I got a headache!,The author of the tweet is courteous.,Rude or impolite tweets.
155,65,PoliteSE,b,true,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.",Thank you for your kind comment.   Do you have a suggestion where the portals should be placed in the article?,NO_QUESTION,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
156,57,PoliteSE,b,true,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.",More important than how they work is how to shut them down.  Any tips on what the recipient of such a message should do?,NO_QUESTION,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
152,47,PoliteSE,b,true,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.","Opps, how come your archive links to the article's talk page archive? I'm going to fix it for you, ok?",NO_QUESTION,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
100,73,PoliteSE,b,false,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.","How about this for a novel solution?  The next time a banned editor posts something to your page, why not delete it yourself with an edit summary of ""Sorry, I'm topic-banned from discussing this""?",NO_QUESTION,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
158,59,PoliteSE,b,true,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.","Thank you for removing the ""Speedy Deletion"" from my post. I realise that I still need to do more work on the post itself, but are the sources that I am using acceptable?",The author of the post is not very conscientious.,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
151,64,PoliteSE,b,true,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.","Hey, I found <url> and at around 1:10, I think I can see the Backstreet Boys holding platinum discs (or double platinum, I'm not sure) for Backstreet's Back and Millennium. Can you please verify and is it possible to use this as a source for adding South African certifications?",NO_QUESTION,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
157,62,PoliteSE,b,true,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.",Hi - how's it going?  Do you need more time?,NO_QUESTION,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
99,71,PoliteSE,b,false,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.","Am I indeed ""dishonest"" by responding to you?  Is <url>  correct?",The author of the post strongly dislikes the person they're talking to.,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
154,60,PoliteSE,b,true,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.","Yes, this is a nice illustration. I'd love to have a look of the code; is it possible for you to mail it to me?",NO_QUESTION,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
153,48,PoliteSE,b,true,"Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts were all written by users with a low reputation score (either on Wikipedia or Stack Exchange). These users are talking to people with higher scores, and therefore want to be professional and polite in order to have a chance at improving their score.","Thanks for the heads-up on that; I don't really have anything to add beyond what you'd said. By the way, I noticed you said you weren't an admin: would you like to be?",NO_QUESTION,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
161,77,ImpoliteSE,b,true,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,"Doing a redundant `atoi` after you just did `strtol` is probably the most twisted insult to the proper use of string-to-int conversion functions in C one can come up with. Why do you see the need to ""re-convert"" the value using the broken function `atoi` when you already have it as `val` from a proper function `strtol`? ",The author of the post respects the person being addressed,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
162,74,ImpoliteSE,b,true,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,"Apparently, you correctly answered your own question: The watch window gets the value of a variable by calling its `ToString` method. So, what's your *actual* question?",NO_QUESTION,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
164,68,ImpoliteSE,b,true,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,-1: For not specifying what is to be done later with the data. If you claim the question is open-ended (interview and all) then why accept an answer?,NO_QUESTION,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
102,54,ImpoliteSE,b,false,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,"I will understand if you decline, but would very much like you to accept.  May I nominate you?",The author of the post seems excessively respectful.,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
160,89,ImpoliteSE,b,true,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,User 86.138.232.97 does have a history of malicous edits. Are you then confirming that these malicious edits done by user 86.138.232.97 were done by yourself?,NO_QUESTION,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
163,85,ImpoliteSE,b,true,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,So... you want to implement an exclusive decision tree without using if/elif? Why???,NO_QUESTION,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
166,70,ImpoliteSE,b,true,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,"<person>, I find this conversation remarkable given that you have twice opted to edit war over referencing format to the detriment of an article's quality in the last 24 hours on <url>. What gives?",NO_QUESTION,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
165,75,ImpoliteSE,b,true,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,I based my sentence on the citation. Are you saying the citation is wrong?,NO_QUESTION,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
159,88,ImpoliteSE,b,true,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,"No, I have not read it, as it is of no interest to me or this encyclopedia. Are you claiming that the references make the blog post a reliable source, or why are we still discussing this?",The author of this post is probably someone you'd like to work with.,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
101,49,ImpoliteSE,b,false,Recall that Wikipedia and Stack Exchange both have online message boards where each user has a reputation score. The following posts                     were written by users with a high reputation score (either on Wikipedia or Stack Exchange). These users are speaking to people who are generally 'below' them in the community hierarchy.,"Hey Love, as you wish, if you  have any suggestions about my section, let me know.  Is English a second language for you?",NO_QUESTION,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
170,87,ContextFree,b,true,This is a random sample of texts containing all kinds of sentiment.,@freemanstanzan2 you're a cowan... that means you're a slimebag. I wouldn't trust you as far as I could throw you. #arsehole @StuartHarker1,The author of this post is probably someone you'd like to work with.,Rude or impolite tweets.
168,22,ContextFree,b,true,This is a random sample of texts containing all kinds of sentiment.,a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes.,The author of this post is probably someone you'd like to work with.,Move reviews where the reviewer disliked the movie.
171,66,ContextFree,b,true,This is a random sample of texts containing all kinds of sentiment.,"@Colin Fine: I think it's a good example, especially for the use case described. Could you please add your comment as an answer?",The author of this post is probably someone you'd like to work with.,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
173,78,ContextFree,b,true,This is a random sample of texts containing all kinds of sentiment.,What is the actual question? And have you considered using punctuation?,The author of this post is probably someone you'd like to work with.,"Wikipedia/Stack Exchange forum posts written by a user with a high reputation score, talking to someone 'below' them in the community hierarchy."
172,58,ContextFree,b,true,This is a random sample of texts containing all kinds of sentiment.,"Thanks, I think Angel Mendez will be a good story for the portal. What do you think?",NO_QUESTION,"Wikipedia/Stack Exchange posts written by a user with a low reputation score, talking politely to someone with a higher score."
167,24,ContextFree,b,true,This is a random sample of texts containing all kinds of sentiment.,Omgsh Alexis is sooooo freaking funny on #BachelorInParadise  That pizza segment! Plus I love her and Jazzy's friendship!,The author of this post is probably someone you'd like to work with.,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
169,40,ContextFree,b,true,This is a random sample of texts containing all kinds of sentiment.,"The film is beautifully mounted, but, more to the point, the issues are subtly presented, managing to walk a fine line with regard to the question of Joan's madness.",The author of this post is probably someone you'd like to work with.,Movie reviews where the reviewer liked the movie.
197,3,NegativeTwitter,c,true,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.","I feel exhausted ...I tried to do a good job, but apparently God does not see me right. I'm weary! I EXIST! #exist #weary #misonorotta",The author of the tweet is likely feeling demoralized.,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
195,7,NegativeTwitter,c,true,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.",I have actually watch drugs destroy an entire family Mother's on skid row. Oldest daughter lost her child. Father is estranged. #horrific,NO_QUESTION,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
175,32,NegativeTwitter,c,false,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.","Let me no longer languish in #pain, but look forward with #joy to all I have been gifted to achieve in my life.' ~ #Eleesha  #quote",The tweet shares an uplifting quote.,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
193,13,NegativeTwitter,c,true,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.","Been at work for not even 4 hours and I've thrown boiling tea everywhere, smashed a mug, smashed a milk jug and sliced my finger open",NO_QUESTION,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
192,5,NegativeTwitter,c,true,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.",Some 'friends' get bitter when it seems your life is moving better than theirs.,NO_QUESTION,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
174,31,NegativeTwitter,c,false,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.","Sometimes, you just need to eat a delicious piece of chocolate to remind yourself that there's no need to be bitter. Sweetness redeems.",NO_QUESTION,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
191,17,NegativeTwitter,c,true,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.","To #Wyoming: you have a beautiful state but your road signs, or lack thereof, are terrible. #lost",NO_QUESTION,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
194,15,NegativeTwitter,c,true,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.","It's rained every day since June 30. That's 13 #dreary, #soggy days in a row. #auckland",The author seems sad.,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
190,6,NegativeTwitter,c,true,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.",@BBCBreaking I have some mistrust of the medical profession.  The cover up was more important than the patients.,NO_QUESTION,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
196,21,NegativeTwitter,c,true,"The following tweets were written by people who were feeling bad in some way. The writers were feeling dissatisfied, discouraged, or otherwise negative; they tried to express that feeling through their tweets.",@Rainbow6Game felt guilt from playing this game. #horrible #RainbowSixSiege,NO_QUESTION,"Tweets from people who were feeling dissastisfied, discouraged, or otherwise negative."
198,41,PositiveTwitter,c,true,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.", Its amazing isnt it. Im a big fan of B&W but the life these restorations give the photographs is awe inspiring.,The author of the tweet likely doesn't know much about photography.,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
205,34,PositiveTwitter,c,true,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.",@RickHoffman_ And we are all so grateful for your perseverance! Happy Anniversary twin!,NO_QUESTION,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
203,38,PositiveTwitter,c,true,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.",Good morning and happy Tuesday! I hope you have a terrific day! Enjoy it tons,NO_QUESTION,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
176,10,PositiveTwitter,c,false,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.","Lost without my Mom plus tired, sick and full of cold is just another day in paradise..... #upset #unwell #missyoumommybear",The author of the tweet was feeling angry.,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
204,30,PositiveTwitter,c,true,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.","@chasejarvis Honestly, been hearing this over and over again...it's kinda imprinted on my mind now. Thanks! #Strategy",NO_QUESTION,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
202,23,PositiveTwitter,c,true,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.",@mashable For some reason this has filled me with delight. See Auntie laugh.,The author of the tweet seems happy.,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
200,24,PositiveTwitter,c,true,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.",Omgsh Alexis is sooooo freaking funny on #BachelorInParadise  That pizza segment! Plus I love her and Jazzy's friendship!,NO_QUESTION,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
177,11,PositiveTwitter,c,false,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.","I finally left the dark room I've been crying in & instead of getting some sun on my translucent skin, I got 6000 mosquito bites. #blessed",The author of the tweet seems frustrated.,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
199,36,PositiveTwitter,c,true,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.",I am really flattered and happy to hear those complements for my blog! You guys motivates me to write more for my blog. Thank you! sml ,NO_QUESTION,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
201,25,PositiveTwitter,c,true,"The following tweets were written by people who were feeling good in some way. The writers were feeling happy, hopeful, or otherwise positive; they tried to express that feeling through their tweets.",@rickysnecklace I'm so proud Mils! Keep smiling,NO_QUESTION,"Tweets from people who were feeling happy, hopeful, or otherwise positive."
212,20,NegativeMovie review,c,true,"The following excerpts are from movie critics writing about films they disliked. The critics are trying to express their negative feelings, which may range from strong distate to mild disapproval.",Here's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep.,NO_QUESTION,Move reviews where the reviewer disliked the movie.
213,14,NegativeMovie review,c,true,"The following excerpts are from movie critics writing about films they disliked. The critics are trying to express their negative feelings, which may range from strong distate to mild disapproval.","...Designed to provide a mix of smiles and tears, ""Crossroads'' instead provokes a handful of unintentional howlers and numerous yawns.",The reviewer seemed to think the movie was slightly below average.,Move reviews where the reviewer disliked the movie.
